obs_index,permID,provID,trkSub,obsTime,ra_deg,dec_deg,mag,band,station,astCat,mode
7426,99942,,LT7gEal,2021-03-05 11:04:05.368000+00:00,142.21283,-8.29887,15.1,G,C57,Gaia2,CCD
7427,99942,,A10vDO8,2021-03-05 11:05:12.780000+00:00,142.29759,-8.07916,14.91,Ao,T05,Gaia2,CCD
7428,99942,,LT7gEal,2021-03-05 11:14:05.368000+00:00,142.20286,-8.29325,15.1,G,C57,Gaia2,CCD
7429,99942,,LT7gEal,2021-03-05 11:24:05.368000+00:00,142.19316,-8.28737,15.1,G,C57,Gaia2,CCD
7430,99942,,A10vDO8,2021-03-05 11:24:20.210000+00:00,142.28136,-8.06869,14.83,Ao,T05,Gaia2,CCD
7431,99942,,LT7gEal,2021-03-05 11:34:05.367000+00:00,142.18354,-8.28124,15.1,G,C57,Gaia2,CCD
7432,99942,,LT7gEal,2021-03-05 11:44:05.367000+00:00,142.17379,-8.27561,15.1,G,C57,Gaia2,CCD
7433,99942,,LT7gEal,2021-03-05 11:54:05.367000+00:00,142.16406,-8.26987,15.1,G,C57,Gaia2,CCD
7434,99942,,LT7gEal,2021-03-05 12:04:05.367000+00:00,142.15423,-8.26365,15.1,G,C57,Gaia2,CCD
7435,99942,,LT7gEal,2021-03-05 12:14:05.366000+00:00,142.14465,-8.25809,15.1,G,C57,Gaia2,CCD
7436,99942,,LT7gEal,2021-03-05 12:24:05.366000+00:00,142.13471,-8.25215,15.1,G,C57,Gaia2,CCD
7437,99942,,LT7gEal,2021-03-05 12:34:05.366000+00:00,142.12487,-8.24618,15.1,G,C57,Gaia2,CCD
7438,99942,,LT7gEal,2021-03-05 12:44:05.366000+00:00,142.11529,-8.24028,15.1,G,C57,Gaia2,CCD
7439,99942,,LT7gEal,2021-03-05 12:54:05.365000+00:00,142.10545,-8.23457,15.1,G,C57,Gaia2,CCD
7440,99942,,LT7gEal,2021-03-05 13:54:05.364000+00:00,142.04739,-8.19915,15.4,G,C57,Gaia2,CCD
7441,99942,,LT7gEal,2021-03-05 14:04:05.363000+00:00,142.03772,-8.19338,15.3,G,C57,Gaia2,CCD
7442,99942,,LT7gEal,2021-03-05 14:14:05.363000+00:00,142.02814,-8.18717,15.3,G,C57,Gaia2,CCD
7443,99942,,LT7gEal,2021-03-05 14:24:05.363000+00:00,142.01832,-8.18148,15.3,G,C57,Gaia2,CCD
7444,99942,,LT7gEal,2021-03-05 14:34:05.363000+00:00,142.00871,-8.17569,15.3,G,C57,Gaia2,CCD
7445,99942,,LT7gEal,2021-03-05 14:44:05.362000+00:00,141.99885,-8.16946,15.3,G,C57,Gaia2,CCD
7446,99942,,LT7gEal,2021-03-05 14:54:05.362000+00:00,141.98934,-8.16379,15.3,G,C57,Gaia2,CCD
7447,99942,,LT7gEal,2021-03-05 15:04:05.362000+00:00,141.97955,-8.15796,15.3,G,C57,Gaia2,CCD
7448,99942,,LT7gEal,2021-03-05 15:14:05.362000+00:00,141.97193,-8.15082,15.2,G,C57,Gaia2,CCD
7449,99942,,LT7gEal,2021-03-05 15:24:05.361000+00:00,141.96012,-8.14593,15.4,G,C57,Gaia2,CCD
7450,99942,,99942,2021-03-05 15:24:33.120000+00:00,142.11308,-7.94672,15.4,G,N82,Gaia2,CCD
7451,99942,,LT7gEal,2021-03-05 15:34:05.361000+00:00,141.95061,-8.14012,15.4,G,C57,Gaia2,CCD
7452,99942,,LT7gEal,2021-03-05 15:44:05.361000+00:00,141.94076,-8.13403,15.5,G,C57,Gaia2,CCD
7453,99942,,99942,2021-03-05 15:46:53.184000+00:00,142.09454,-7.93461,15.5,G,N82,Gaia2,CCD
7454,99942,,LT7gEal,2021-03-05 15:54:05.361000+00:00,141.93132,-8.12815,15.4,G,C57,Gaia2,CCD
7455,99942,,99942,2021-03-05 16:09:13.248000+00:00,142.07596,-7.9225,15.6,G,N82,Gaia2,CCD
7456,99942,,LT7gEal,2021-03-05 16:14:05.360000+00:00,141.91191,-8.1162,15.5,G,C57,Gaia2,CCD
7457,99942,,99942,2021-03-05 16:16:06.240000+00:00,142.08083,-7.91678,15.8,G,C40,Gaia2,CCD
7458,99942,,99942,2021-03-05 16:26:53.376000+00:00,142.07212,-7.911,15.7,G,C40,Gaia2,CCD
7459,99942,,99942,2021-03-05 16:51:43.776000+00:00,142.05192,-7.89769,15.7,G,C40,Gaia2,CCD
7460,99942,,99942,2021-03-05 16:56:21.984000+00:00,142.04812,-7.89519,15.7,G,C40,Gaia2,CCD
7461,99942,,99942,2021-03-05 17:12:55.584000+00:00,142.03458,-7.88628,15.7,G,C40,Gaia2,CCD
7462,99942,,99942,2021-03-05 17:25:16.032000+00:00,142.02446,-7.87967,15.8,G,C40,Gaia2,CCD
7463,99942,,99942,2021-03-05 17:39:31.392000+00:00,142.01587,-7.86967,15.6,V,A84,Gaia2,CCD
7464,99942,,99942,2021-03-05 17:41:20.256000+00:00,142.01433,-7.86872,15.6,V,A84,Gaia2,CCD
7465,99942,,99942,2021-03-05 17:43:10.848000+00:00,142.01279,-7.86769,15.5,V,A84,Gaia2,CCD
7466,99942,,99942,2021-03-05 17:45:00.576000+00:00,142.01129,-7.86675,15.5,V,A84,Gaia2,CCD
7467,99942,,99942,2021-03-05 17:46:50.304000+00:00,142.00979,-7.86575,15.6,V,A84,Gaia2,CCD
7468,99942,,99942,2021-03-05 17:48:39.168000+00:00,142.00833,-7.86478,15.5,V,A84,Gaia2,CCD
7469,99942,,99942,2021-03-05 17:50:28.896000+00:00,142.00679,-7.86378,15.5,V,A84,Gaia2,CCD
7470,99942,,99942,2021-03-05 17:52:19.488000+00:00,142.00529,-7.86283,15.6,V,A84,Gaia2,CCD
7471,99942,,LT7gEal,2021-03-05 17:54:05.357000+00:00,141.81584,-8.05638,15.4,G,C57,Gaia2,CCD
7472,99942,,99942,2021-03-05 17:54:09.216000+00:00,142.00379,-7.86183,15.5,V,A84,Gaia2,CCD
7473,99942,,99942,2021-03-05 17:55:58.080000+00:00,142.00225,-7.86083,15.5,V,A84,Gaia2,CCD
7474,99942,,99942,2021-03-05 17:56:23.136000+00:00,141.99875,-7.86292,15.6,G,C40,Gaia2,CCD
7475,99942,,99942,2021-03-05 17:57:48.672000+00:00,142.00075,-7.85989,15.6,V,A84,Gaia2,CCD
7476,99942,,99942,2021-03-05 17:59:28.032000+00:00,141.99617,-7.86125,15.8,G,C40,Gaia2,CCD
7477,99942,,99942,2021-03-05 17:59:38.400000+00:00,141.99921,-7.85889,15.5,V,A84,Gaia2,CCD
7478,99942,,99942,2021-03-05 18:01:27.264000+00:00,141.99771,-7.85789,15.5,V,A84,Gaia2,CCD
7479,99942,,99942,2021-03-05 18:03:16.992000+00:00,141.99621,-7.85694,15.5,V,A84,Gaia2,CCD
7480,99942,,99942,2021-03-05 18:05:07.584000+00:00,141.99467,-7.85592,15.5,V,A84,Gaia2,CCD
7481,99942,,99942,2021-03-05 18:06:57.312000+00:00,141.99308,-7.85497,15.6,V,A84,Gaia2,CCD
7482,99942,,99942,2021-03-05 18:07:11.136000+00:00,141.98979,-7.85706,15.8,G,C40,Gaia2,CCD
7483,99942,,99942,2021-03-05 18:08:42.720000+00:00,141.9885,-7.85619,15.8,G,C40,Gaia2,CCD
7484,99942,,99942,2021-03-05 18:08:46.176000+00:00,141.99162,-7.85394,15.5,V,A84,Gaia2,CCD
7485,99942,,99942,2021-03-05 18:10:16.032000+00:00,141.98721,-7.85539,15.8,G,C40,Gaia2,CCD
7486,99942,,99942,2021-03-05 18:10:35.904000+00:00,141.99013,-7.853,15.5,V,A84,Gaia2,CCD
7487,99942,,99942,2021-03-05 18:11:47.616000+00:00,141.98596,-7.85461,15.8,G,C40,Gaia2,CCD
7488,99942,,99942,2021-03-05 18:12:26.496000+00:00,141.98858,-7.852,15.5,V,A84,Gaia2,CCD
7489,99942,,99942,2021-03-05 18:14:15.360000+00:00,141.98708,-7.85103,15.5,V,A84,Gaia2,CCD
7490,99942,,99942,2021-03-05 18:16:05.088000+00:00,141.98554,-7.85003,15.5,V,A84,Gaia2,CCD
7491,99942,,99942,2021-03-05 18:16:25.824000+00:00,141.98212,-7.85206,15.8,G,C40,Gaia2,CCD
7492,99942,,99942,2021-03-05 18:17:54.816000+00:00,141.98396,-7.84906,15.5,V,A84,Gaia2,CCD
7493,99942,,99942,2021-03-05 18:19:45.408000+00:00,141.9825,-7.84806,15.5,V,A84,Gaia2,CCD
7494,99942,,99942,2021-03-05 18:21:34.272000+00:00,141.98096,-7.84708,15.5,V,A84,Gaia2,CCD
7495,99942,,99942,2021-03-05 18:23:24+00:00,141.97946,-7.84611,15.5,V,A84,Gaia2,CCD
7496,99942,,99942,2021-03-05 18:25:14.592000+00:00,141.97796,-7.84514,15.5,V,A84,Gaia2,CCD
7497,99942,,99942,2021-03-05 18:27:04.320000+00:00,141.97642,-7.84414,15.5,V,A84,Gaia2,CCD
7498,99942,,99942,2021-03-05 18:27:55.901000+00:00,141.97767,-7.84653,15.5,V,G12,PPMXL,CCD
7499,99942,,99942,2021-03-05 18:28:53.184000+00:00,141.97492,-7.84314,15.5,V,A84,Gaia2,CCD
7500,99942,,99942,2021-03-05 18:30:42.912000+00:00,141.97333,-7.84217,15.5,V,A84,Gaia2,CCD
7501,99942,,99942,2021-03-05 18:31:58.080000+00:00,141.96917,-7.84367,15.9,G,C40,Gaia2,CCD
7502,99942,,99942,2021-03-05 18:32:33.504000+00:00,141.97183,-7.84119,15.5,V,A84,Gaia2,CCD
7503,99942,,99942,2021-03-05 18:34:22.368000+00:00,141.97029,-7.84019,15.5,V,A84,Gaia2,CCD
7504,99942,,99942,2021-03-05 18:35:02.976000+00:00,141.96662,-7.842,15.7,G,C40,Gaia2,CCD
7505,99942,,99942,2021-03-05 18:36:12.096000+00:00,141.96875,-7.83922,15.5,V,A84,Gaia2,CCD
7506,99942,,99942,2021-03-05 18:37:35.040000+00:00,141.96988,-7.84142,15.8,V,G12,PPMXL,CCD
7507,99942,,99942,2021-03-05 18:38:01.824000+00:00,141.96725,-7.83825,15.4,V,A84,Gaia2,CCD
7508,99942,,99942,2021-03-05 18:38:07.872000+00:00,141.96404,-7.84033,15.7,G,C40,Gaia2,CCD
7509,99942,,99942,2021-03-05 18:39:41.184000+00:00,141.96275,-7.83953,15.7,G,C40,Gaia2,CCD
7510,99942,,99942,2021-03-05 18:39:52.416000+00:00,141.96571,-7.83725,15.4,V,A84,Gaia2,CCD
7511,99942,,99942,2021-03-05 18:41:41.280000+00:00,141.96417,-7.83625,15.5,V,A84,Gaia2,CCD
7512,99942,,99942,2021-03-05 18:42:46.080000+00:00,141.96017,-7.83781,15.7,G,C40,Gaia2,CCD
